__id__,ai_classified_at,ai_company_type,ai_confidence,ai_country,ai_keywords,ai_sector,ai_summary,company,country,country_name,crawled_at,description,domain,keywords,lead_id,page_count,sitemap_type,sitemap_url,source_query,target_types,title,website
www_flightsimulator_com,,,,,,,,Flightsimulator,*,Global,2026-05-28T14:27:17+00:00,Microsoft Flight Simulator is the next generation of one of the most beloved simulation franchises.,flightsimulator.com,"[""norsk"",""velferdsorganisasjon"",""tjenester"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""microsoft"",""flight"",""simulator"",""next"",""generation"",""most"",""beloved"",""simulation"",""franchises"",""flightsimulator""]",www_flightsimulator_com,699,urlset,https://www.flightsimulator.com/sitemap.xml,norsk velferdsorganisasjon tjenester informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Microsoft Flight Simulator - The next generation of one of the most beloved simulation franchises,https://www.flightsimulator.com/
www_flowplant_com,,,,,,,,Flowplant,*,Global,2026-05-28T14:35:10+00:00,At Harben we have more than 40 years experience building high pressure water jetters. We can help with any of your water jetting applications,flowplant.com,"[""norsk"",""takstmann"",""eiendomsvurdering"",""verdi"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""high"",""pressure"",""water"",""jetters"",""flowplant"",""harben"",""than"",""years"",""experience"",""building""]",www_flowplant_com,504,index,https://www.flowplant.com/sitemap_index.xml,norsk takstmann eiendomsvurdering verdi informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",High Pressure Water Jetters - Flowplant,https://www.flowplant.com/
www_fnacdarty_com,,,,,,,,Fnacdarty,*,Global,2026-05-28T14:29:30+00:00,"Présent dans treize pays, Fnac Darty est un leader européen de la distribution de biens culturels, de loisirs, de produits techniques et d’électroménager.",fnacdarty.com,"[""norsk"",""pensjon"",""sparing"",""livsforsikring"",""produkter"",""kunder"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""accueil"",""fnac"",""darty"",""présent"",""treize"",""pays"",""leader"",""européen"",""distribution"",""fnacdarty""]",www_fnacdarty_com,8494,index,https://www.fnacdarty.com/sitemap_index.xml,norsk pensjon sparing livsforsikring produkter kunder,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Accueil | Fnac Darty,https://www.fnacdarty.com/
www_fnb_com,,,,,,,,Fnb,*,Global,2026-05-28T14:27:13+00:00,,fnb.com,"[""norsk"",""idrettsforbund"",""klubber"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""home"",""fnb"",""bank""]",www_fnb_com,79,urlset,https://www.fnb.com/sitemap.xml,norsk idrettsforbund klubber informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Home | FNB Bank,https://www.fnb.com/
www_forbes_com,,,,,,,,Forbes,*,Global,2026-05-28T14:02:32+00:00,,forbes.com,"[""norsk"",""nybygg"",""leiligheter"",""prosjekt"",""salg"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""forbes""]",www_forbes_com,14401,index,https://www.forbes.com/advisor/business/software/banner-ads/sitemap.xml,norsk nybygg leiligheter prosjekt salg informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",,https://www.forbes.com/advisor/business/software/banner-ads/
www_formula1_com,,,,,,,,Formula1,*,Global,2026-05-28T14:29:01+00:00,"Enter the world of Formula 1. Your go-to source for the latest F1 news, video highlights, GP results, live timing, in-depth analysis and expert commentary",formula1.com,"[""norsk"",""fintech"",""betalingsløsning"",""teknologi"",""tjenester"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""official"",""home"",""formula"",""racing"",""enter"",""world"",""source"",""latest"",""news"",""video"",""highlights"",""formula1""]",www_formula1_com,624,index,https://www.formula1.com/sitemap.xml,norsk fintech betalingsløsning teknologi tjenester,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",F1 - The Official Home of Formula 1® Racing,https://www.formula1.com/
www_forzaroma_info,,,,,,,,Forzaroma,NO,Norway,2026-05-28T14:15:24+00:00,Ultime notizie e aggiornamenti su Forzaroma.info.,forzaroma.info,"[""norsk"",""bedrift"",""tjenester"",""produkter"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""roma"",""ultime"",""notizie"",""aggiornamenti"",""forzaroma"",""info""]",www_forzaroma_info,271,index,https://www.forzaroma.info/sitemap.xml,norsk AS bedrift tjenester produkter informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",AS Roma: Ultime Notizie e Aggiornamenti | Forzaroma.info,https://www.forzaroma.info/
www_foxbusiness_com,,,,,,,,Foxbusiness,*,Global,2026-05-28T14:42:36+00:00,"Walgreens will close its 86th and Cottage Grove location in Chicago next month, citing over $1 million in losses from elevated theft and declining prescription sales.",foxbusiness.com,"[""norsk"",""cybersikkerhet"",""informasjonssikkerhet"",""tjenester"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""walgreens"",""closing"",""chicago"",""south"",""side"",""store"",""over"",""theft"",""declining"",""sales"",""close"",""86th"",""cottage"",""grove"",""location"",""next"",""foxbusiness""]",www_foxbusiness_com,50158,index,https://www.foxbusiness.com/sitemap.xml,norsk cybersikkerhet informasjonssikkerhet tjenester,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Walgreens closing Chicago South Side store over theft and declining sales | Fox Business,https://www.foxbusiness.com/lifestyle/walgreens-close-chicago-store-after-losing-over-1m-due-rampant-theft-falling-sales
www_fredrikstad_kommune_no,2026-05-28T12:44:34+00:00,government,0.9,,"[""fredrikstad"",""kommune"",""innbyggere"",""tjenester"",""offentlig informasjon"",""søknad"",""byggesak"",""kommunale tjenester"",""ledige stillinger""]",public_sector,Official municipal site for Fredrikstad kommune with resident services and information.,Fredrikstad,NO,Norway,2026-05-28T12:14:33+00:00,,fredrikstad.kommune.no,"[""fredrikstad"",""kommune"",""tjenester"",""innbyggere"",""municipality"",""university"",""ecommerce"",""media"",""healthcare"",""documentation"",""association"",""forside"",""offentlig informasjon"",""søknad"",""byggesak"",""kommunale tjenester"",""ledige stillinger""]",www_fredrikstad_kommune_no,1613,urlset,https://www.fredrikstad.kommune.no/sitemap.xml,fredrikstad kommune tjenester innbyggere,"[""municipality"",""university"",""ecommerce"",""media"",""healthcare"",""documentation"",""association""]",Fredrikstad kommune - Forside,https://www.fredrikstad.kommune.no/
www_freeones_com,,,,,,,,Freeones,*,Global,2026-05-28T14:42:21+00:00,"FreeOnes has photos, videos and links of today&#039;s pro or amateur porn stars, the sexiest runway models and super models, and the top female celebrities.",freeones.com,"[""norsk"",""prefab"",""modulbygg"",""produksjon"",""prosjekter"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""freeones"",""ultimate"",""babe"",""site"",""since"",""photos"",""videos"",""links"",""today"",""pro"",""amateur"",""porn""]",www_freeones_com,7910,index,https://www.freeones.com/sitemap.xml,norsk prefab modulbygg produksjon prosjekter,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]","FreeOnes, the Ultimate Babe Site since 1998!",https://www.freeones.com/
www_friv_com,2026-05-28T13:45:14+00:00,B2C,0.72,,"[""free games"",""online games"",""browser games"",""gaming"",""juegos"",""jogos"",""entertainment"",""kids games""]",media,Website offering a large collection of free online browser games.,Friv,*,Global,2026-05-28T13:29:32+00:00,,friv.com,"[""norsk"",""lokalavisen"",""nyheter"",""artikler"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""friv"",""com"",""best"",""free"",""games"",""jogos"",""juegos"",""free games"",""online games"",""browser games"",""gaming"",""entertainment"",""kids games""]",www_friv_com,1109,urlset,https://www.friv.com/sitemap.xml,norsk lokalavisen nyheter artikler,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association""]",Friv® | FRIV.COM : The Best Free Games [Jogos | Juegos],https://www.friv.com/
www_ft_com,2026-05-28T13:45:14+00:00,media,0.88,GB,"[""news"",""business"",""media"",""journalism"",""editorial"",""subscription"",""magazine"",""reporting"",""magazines"",""publishing"",""global"",""markets""]",media,Financial Times publishes business and finance news and analysis worldwide.,Ft,*,Global,2026-05-28T13:37:52+00:00,,ft.com,"[""norsk"",""nettbutikk"",""bok"",""film"",""musikk"",""spill"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""news"",""business"",""journalism"",""editorial"",""subscription"",""magazine"",""reporting"",""magazines"",""publishing"",""global"",""markets""]",www_ft_com,800,index,https://www.ft.com/sitemaps/index.xml,norsk nettbutikk bok film musikk spill,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association""]",,https://www.ft.com/
www_funkypigeon_com,,,,,,,,Funkypigeon,*,Global,2026-05-28T14:11:02+00:00,"Give a funk? Send personal greeting cards, gifts &amp; flowers online at Funky Pigeon. Cards &amp; gifts for all occasions &amp; tastes. Make it personal &amp; show you care!",funkypigeon.com,"[""norsk"",""mediebedrift"",""innhold"",""artikler"",""arkiv"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""funky"",""pigeon"",""send"",""greeting"",""cards"",""amp"",""gifts"",""online"",""give"",""funk"",""personal"",""funkypigeon""]",www_funkypigeon_com,2813,urlset,https://www.funkypigeon.com/public_html/sitemap.xml,norsk mediebedrift innhold artikler arkiv,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Funky Pigeon | Send Greeting Cards &amp; Gifts Online,https://www.funkypigeon.com/
www_fuq_com,2026-05-28T13:45:14+00:00,B2C,0.7,,"[""porn"",""adult videos"",""streaming"",""free videos"",""video database"",""adult content"",""website"",""entertainment""]",media,Fuq.com provides free adult video content via an online video database.,Fuq,*,Global,2026-05-28T13:29:34+00:00,"Fuq.com is a porn site with millions of free videos. Our database has everything you&#039;ll ever need, so enter &amp; enjoy ;)",fuq.com,"[""norsk"",""podkast"",""nyheter"",""artikler"",""innhold"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""porn"",""videos"",""fuq"",""com"",""site"",""millions"",""free"",""database"",""adult videos"",""streaming"",""free videos"",""video database""]",www_fuq_com,25942,index,https://www.fuq.com/sitemap.xml,norsk podkast nyheter artikler innhold,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association""]",Porn Videos @ Fuq.com,https://www.fuq.com/
www_gadirov_com,,,,,,,,Gadirov,*,Global,2026-05-28T14:45:59+00:00,"Kompüter sahəsi ilə bağlı dərslər,video dərs,məqalələr,proqramlar,elektron kitablar və s. kimi bölmələr öz əksini tapıb.Şaiq Qədirov,video dərs,gadirov.com",gadirov.com,"[""norsk"",""dataanalyse"",""business"",""intelligence"",""rapportering"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""videodərs"",""sənin"",""inkişafında"",""maraqlı"",""şəxs"",""özünsən"",""kompüter"",""sahəsi"",""ilə"",""bağlı"",""dərslər"",""video"",""dərs"",""məqalələr"",""gadirov""]",www_gadirov_com,1683,index,https://www.gadirov.com/sitemap.xml.gz,norsk dataanalyse business intelligence rapportering,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",videodərs &#8212; Sənin inkişafında maraqlı şəxs sənin özünsən&#8230;,https://www.gadirov.com/
www_gamleviken_no,2026-05-28T12:44:34+00:00,NGO,0.62,,"[""viken"",""fylkeskommune"",""akershus"",""buskerud"",""østfold"",""lokalhistorie"",""historie"",""kultur"",""festivaler"",""tradisjonell mat"",""landemerker"",""samfunnsendringer"",""regional kultur"",""samfunn"",""læring""]",association,"Regional history and culture website covering Akershus, Buskerud, and Østfold.",Gamleviken,NO,Norway,2026-05-28T12:15:24+00:00,"Utforsk Akershus, Buskerud og Østfolds historie før, under og etter Viken fylke. Lær om lokalhistorie, kulturfestivaler, tradisjonell mat, landemerker og samfunnsendringer.",gamleviken.no,"[""viken"",""fylkeskommune"",""nettside"",""tjenester"",""municipality"",""university"",""ecommerce"",""media"",""healthcare"",""documentation"",""association"",""historie"",""kultur"",""regionene"",""akershus"",""buskerud"",""østfold"",""utforsk"",""østfolds"",""før"",""under"",""etter"",""gamleviken"",""lokalhistorie"",""festivaler""]",www_gamleviken_no,3824,index,https://www.gamleviken.no/sitemap.xml,viken fylkeskommune nettside tjenester,"[""municipality"",""university"",""ecommerce"",""media"",""healthcare"",""documentation"",""association""]","Historie og Kultur i Viken-Regionene – Akershus, Buskerud og Østfold",https://www.gamleviken.no/
www_getyourcv_net,,,,,,,,Getyourcv,*,Global,2026-05-28T13:59:43+00:00,"Completely Free CV Maker to create and download your cv in PDF! Discover customizable templates, easy-to-use tools.",getyourcv.net,"[""norsk"",""eiendomsforvaltning"",""drift"",""vedlikehold"",""tjenester"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""free"",""maker"",""create"",""download"",""pdf"",""completely"",""discover"",""customizable"",""getyourcv""]",www_getyourcv_net,309,index,https://www.getyourcv.net/sitemap_index.xml,norsk eiendomsforvaltning drift vedlikehold tjenester,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Free AI CV Maker: Create a CV and Download It as a PDF,https://www.getyourcv.net/
www_giallorossi_net,,,,,,,,Giallorossi,*,Global,2026-05-28T14:15:44+00:00,"Ultime notizie AS Roma: calciomercato, formazioni, risultati, video, cronaca, interviste e aggiornamenti in tempo reale su Giallorossi.net.",giallorossi.net,"[""norsk"",""bedrift"",""tjenester"",""produkter"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""roma"",""notizie"",""calciomercato"",""editoriali"",""giallorossi"",""net"",""ultime"",""formazioni"",""risultati"",""video"",""cronaca""]",www_giallorossi_net,87143,index,https://www.giallorossi.net/sitemap.xml,norsk AS bedrift tjenester produkter informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]","AS Roma | Notizie, Calciomercato ed Editoriali – Giallorossi.net",https://www.giallorossi.net/
www_giarre_com,,,,,,,,Giarre,*,Global,2026-05-28T14:06:19+00:00,,giarre.com,"[""norsk"",""kommune"",""selvbetjening"",""skjema"",""søk"",""innbygger"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""giarre""]",www_giarre_com,137002,index,https://www.giarre.com/sitemap.xml,norsk kommune selvbetjening skjema søk innbygger,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",,https://www.giarre.com/
www_glastofestfeed_com,,,,,,,,Glastofestfeed,*,Global,2026-05-28T14:31:16+00:00,Ticket holders and those planning to watch the Festival from home can now start drafting their gig-gaging schedule after Glastonbury reveals the full line-up for its 2023 event,glastofestfeed.com,"[""norsk"",""juridisk"",""selskapsrett"",""compliance"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""glastonbury"",""full"",""line"",""stage"",""times"",""ticket"",""holders"",""those"",""planning"",""watch"",""festival"",""home"",""now"",""glastofestfeed""]",www_glastofestfeed_com,1682,index,https://www.glastofestfeed.com/sitemap.xml,norsk juridisk selskapsrett compliance informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Glastonbury 2023 full line-up and stage times,https://www.glastofestfeed.com/news/lineups/glastonbury-2023-line-up-stage-times/
www_glia_com,,,,,,,,Glia,*,Global,2026-05-28T14:02:45+00:00,"Grow loans &amp; deposits, unlock efficiency, and elevate interactions with AI for community banks and credit unions.",glia.com,"[""norsk"",""fritidseiendom"",""hytte"",""tomt"",""salg"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""banking"",""platform"",""glia"",""grow"",""loans"",""amp"",""deposits"",""unlock"",""efficiency"",""elevate"",""interactions""]",www_glia_com,667,urlset,https://www.glia.com/sitemap.xml,norsk fritidseiendom hytte tomt salg informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Banking AI Platform | Glia,https://www.glia.com/
www_globalgilson_com,,,,,,,,Globalgilson,*,Global,2026-05-28T14:24:27+00:00,"We are a manufacturer and supplier for your construction materials testing equipment list for soil, aggregate, asphalt, or concrete civil engineering lab/field test applications. Our huge selection of products meet ASTM, AASHTO, and many other various test standards.",globalgilson.com,"[""norsk"",""nettbutikk"",""mat"",""drikke"",""dagligvare"",""levering"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""materials"",""testing"",""equipment"",""gilson"",""manufacturer"",""supplier"",""list"",""soil"",""globalgilson""]",www_globalgilson_com,6302,urlset,http://www.globalgilson.com/sitemap.xml,norsk nettbutikk mat drikke dagligvare levering,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Construction Materials Testing Equipment - Gilson Co.,https://www.globalgilson.com/
www_goldmansachs_com,,,,,,,,Goldmansachs,*,Global,2026-05-28T14:30:17+00:00,"The Goldman Sachs Group, Inc. is a leading global investment banking, securities, and asset and wealth management firm that provides a wide range of financial services.",goldmansachs.com,"[""norsk"",""crowdfunding"",""investering"",""plattform"",""prosjekter"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""home"",""goldman"",""sachs"",""group"",""inc"",""leading"",""global"",""investment"",""banking"",""goldmansachs""]",www_goldmansachs_com,6813,index,https://www.goldmansachs.com/sitemap.xml,norsk crowdfunding investering plattform prosjekter,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Home | Goldman Sachs,https://www.goldmansachs.com/
www_goqdos_com,2026-05-28T12:53:46+00:00,B2B,0.84,,"[""public liability insurance"",""contractors"",""freelancers"",""sole traders"",""instant quote"",""insurance"",""public liability"",""small business""]",finance,Online provider for public liability insurance quotes for self-employed contractors and freelancers.,Goqdos,*,Global,2026-05-28T12:50:12+00:00,"Protect your business with Public Liability Insurance for self-employed contractors, freelancers and sole traders. Get an instant online quote today.",goqdos.com,"[""norsk"",""industribedrift"",""produkter"",""spesifikasjoner"",""municipality"",""university"",""ecommerce"",""media"",""healthcare"",""documentation"",""association"",""public"",""liability"",""insurance"",""get"",""quote"",""qdos"",""protect"",""business"",""self"",""employed"",""contractors"",""goqdos"",""public liability insurance"",""freelancers""]",www_goqdos_com,753,urlset,https://www.goqdos.com/sitemap.xml,norsk industribedrift produkter spesifikasjoner,"[""municipality"",""university"",""ecommerce"",""media"",""healthcare"",""documentation"",""association""]",Public Liability Insurance | Get A Quote | Qdos,https://www.goqdos.com/insurance/public-liability
www_gramedia_com,,,,,,,,Gramedia,*,Global,2026-05-28T14:40:01+00:00,,gramedia.com,"[""norsk"",""anleggsselskap"",""infrastruktur"",""vei"",""bro"",""prosjekter"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""pengertian"",""gotong"",""royong"",""beserta"",""manfaat"",""serta"",""contohnya"",""gramedia"",""literasi""]",www_gramedia_com,6197,index,https://www.gramedia.com/literasi/pengertian-gotong-royong/sitemap.xml,norsk anleggsselskap infrastruktur vei bro prosjekter,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Pengertian Gotong Royong beserta Manfaat serta Contohnya &#8211; Gramedia Literasi,https://www.gramedia.com/literasi/pengertian-gotong-royong/
www_grandlyon_com,,,,,,,,Grandlyon,*,Global,2026-05-28T14:39:27+00:00,,grandlyon.com,"[""norsk"",""handel"",""fulfillment"",""lager"",""distribusjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""gérer"",""abonnement"",""factures"",""eau"",""métropole"",""lyon"",""grandlyon""]",www_grandlyon_com,7820,index,https://www.grandlyon.com/mes-services-au-quotidien/gerer-son-eau/gerer-son-abonnement-et-ses-factures-deau/sitemap.xml,norsk e-handel fulfillment lager distribusjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Gérer son abonnement et ses factures d&#039;eau - La Métropole de Lyon,https://www.grandlyon.com/mes-services-au-quotidien/gerer-son-eau/gerer-son-abonnement-et-ses-factures-deau
www_grandoptical_com,,,,,,,,Grandoptical,*,Global,2026-05-28T14:38:03+00:00,"Découvrez sur GRANDOPTICAL un large choix de lunettes de vue, de soleil et de lentilles de contact des meilleures marques.Profitez de conseils experts et d&#x27;offres exclusives en ligne et en magasin.",grandoptical.com,"[""norsk"",""logistikkselskap"",""lager"",""distribusjon"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""opticien"",""grandoptical"",""lunettes"",""lentilles"",""soleil"",""découvrez"",""large"",""choix"",""vue""]",www_grandoptical_com,4437,urlset,https://www.grandoptical.com/sitemap.xml,norsk logistikkselskap lager distribusjon informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]","Opticien GRANDOPTICAL : lunettes, lentilles et lunettes de soleil | GRANDOPTICAL",https://www.grandoptical.com/
www_greenarrow_capital_com,,,,,,,,Greenarrow Capital,*,Global,2026-05-28T13:59:36+00:00,Piattaforma indipendente italiana leader negli investimenti alternativi.,greenarrow-capital.com,"[""norsk"",""næringseiendom"",""utleie"",""kontor"",""industri"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""green"",""arrow"",""capital"",""piattaforma"",""indipendente"",""italiana"",""leader"",""negli"",""investimenti"",""alternativi"",""greenarrow""]",www_greenarrow_capital_com,259,urlset,https://www.greenarrow-capital.com/sitemap.xml,norsk næringseiendom utleie kontor industri informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Green Arrow Capital,https://www.greenarrow-capital.com/
www_grupoins_com,,,,,,,,Grupoins,*,Global,2026-05-28T14:35:01+00:00,,grupoins.com,"[""norsk"",""boligutleie"",""leiligheter"",""hybler"",""mange"",""sider"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""grupoins""]",www_grupoins_com,1026,urlset,https://www.grupoins.com/seguros-personas/seguro-viajero/sitemap.xml,norsk boligutleie leiligheter hybler mange sider,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",,https://www.grupoins.com/seguros-personas/seguro-viajero/
